edad;abandono;viajes;departamento;distancia_casa;educacion;carrera;empleados;id;satisfaccion_entorno;sexo;implicacion;nivel_laboral;puesto;satisfaccion_trabajo;estado_civil;salario_mes;num_empresas_anteriores;mayor_edad;horas_extra;incremento_salario_porc;evaluacion;satisfaccion_companeros;horas_quincena;nivel_acciones;anos_experiencia;num_formaciones_ult_ano;conciliacion;anos_compania;anos_en_puesto;anos_desde_ult_promocion;anos_con_manager_actual
43;No;Travel_Rarely;Research & Development;20;Universitaria;Life Sciences;1;2197;Muy_Alta;M;Alta;1;Research Scientist;Alta;Single;3003;1;Y;No;13;Alta;Alta;80;0;5;3;Alta;3;3.0;1;3
50;No;Travel_Rarely;Research & Development;12;Universitaria;Other;1;2198;Alta;M;Alta;1;Research Scientist;Alta;Married;2625;8;Y;No;12;Alta;Muy_Alta;80;1;11;3;Alta;9;2.0;7;5
30;No;Travel_Frequently;Sales;2;Secundaria;Life Sciences;1;2199;Alta;M;Media;2;Sales Executive;Media;Married;7468;1;Y;Yes;13;Alta;Alta;80;1;7;2;Alta;7;2.0;0;7
37;No;Travel_Rarely;Research & Development;1;Secundaria;Medical;1;2200;Alta;F;Media;1;Research Scientist;Media;Married;3072;2;Y;No;14;Alta;Baja;80;1;15;2;Alta;1;1.0;0;1
30;No;Travel_Rarely;Research & Development;14;Universitaria;Life Sciences;1;2201;Alta;M;Alta;1;Research Scientist;Alta;Single;2058;1;Y;No;19;Alta;Baja;80;0;6;1;Alta;6;4.0;0;5
53;No;Non-Travel;Research & Development;4;Universitaria;Life Sciences;1;2202;Baja;M;Alta;4;Manager;Alta;Divorced;18072;1;Y;No;11;Alta;Muy_Alta;80;1;31;3;Muy_Alta;30;3.0;14;6
28;Yes;Travel_Frequently;Sales;27;Universitaria;Marketing;1;2203;Baja;M;Alta;2;Sales Executive;Alta;Married;6959;0;Y;Yes;12;Alta;Alta;80;0;9;4;Alta;8;4.0;0;7
47;No;Travel_Rarely;Research & Development;3;Universitaria;Medical;1;2204;Muy_Alta;F;Alta;5;Research Director;Alta;Divorced;18556;8;Y;No;17;Alta;Muy_Alta;80;2;21;0;Alta;1;1.0;1;2
27;Yes;Travel_Rarely;Research & Development;16;Universitaria;Medical;1;2205;Baja;M;Alta;1;Laboratory Technician;Alta;Divorced;1280;2;Y;Yes;13;Alta;Muy_Alta;80;1;6;2;Alta;4;3.0;0;0
38;No;Travel_Rarely;Research & Development;11;Universitaria;Medical;1;2206;Baja;M;Alta;2;Manufacturing Director;Alta;Married;3770;0;Y;No;25;Muy_Alta;Muy_Alta;80;1;12;3;Media;9;3.0;7;8
37;No;Non-Travel;Research & Development;5;Master;Life Sciences;1;2207;Baja;F;Muy_Alta;3;Research Director;Muy_Alta;Married;10900;9;Y;No;13;Alta;Baja;80;1;10;2;Alta;7;4.0;0;4
44;No;Non-Travel;Research & Development;3;Universitaria;Medical;1;2208;Alta;M;Alta;2;Manufacturing Director;Alta;Married;3560;2;Y;No;13;Alta;Alta;80;0;10;2;Alta;1;1.0;0;0
35;No;Travel_Rarely;Research & Development;4;Universitaria;Other;1;2209;Muy_Alta;M;Alta;2;Healthcare Representative;Alta;Single;3837;3;Y;No;15;Alta;Baja;80;0;8;3;Alta;3;3.0;0;1
42;No;Travel_Rarely;Sales;2;Universitaria;Life Sciences;1;2210;Muy_Alta;M;Alta;4;Manager;Alta;Single;16114;2;Y;No;18;Alta;Media;80;0;19;2;Muy_Alta;24;3.0;0;4
38;No;Travel_Frequently;Research & Development;2;Secundaria;Medical;1;2211;Muy_Alta;F;Media;1;Laboratory Technician;Media;Single;2167;1;Y;No;21;Muy_Alta;Media;80;0;2;3;Media;5;3.0;3;4
48;No;Travel_Rarely;Research & Development;9;Universitaria;Life Sciences;1;2212;Media;M;Alta;1;Laboratory Technician;Alta;Single;4190;4;Y;No;12;Alta;Alta;80;0;7;2;Alta;3;3.0;2;0
54;No;Travel_Rarely;Research & Development;4;Secundaria;Medical;1;2213;Muy_Alta;F;Media;3;Manufacturing Director;Media;Married;9643;2;Y;Yes;14;Alta;Alta;80;0;28;4;Alta;4;2.0;0;4
32;No;Travel_Rarely;Research & Development;2;Universitaria;Technical Degree;1;2214;Muy_Alta;M;Alta;1;Research Scientist;Alta;Single;1053;1;Y;No;12;Alta;Muy_Alta;80;0;3;4;Alta;3;2.0;1;2
35;No;Travel_Rarely;Research & Development;1;Secundaria;Medical;1;2215;Alta;F;Media;1;Research Scientist;Media;Single;3445;1;Y;No;12;Alta;Alta;80;0;9;3;Alta;4;3.0;0;3
57;No;Travel_Rarely;Sales;26;Universitaria;Life Sciences;1;2216;Baja;M;Alta;3;Sales Executive;Alta;Single;8728;8;Y;No;11;Alta;Muy_Alta;80;0;27;3;Alta;20;4.0;6;8
30;Yes;Travel_Rarely;Research & Development;23;Universitaria;Life Sciences;1;2217;Baja;M;Alta;1;Research Scientist;Alta;Married;1969;4;Y;Yes;11;Alta;Media;80;0;7;2;Media;3;3.0;0;1
34;No;Travel_Rarely;Research & Development;6;Master;Life Sciences;1;2218;Muy_Alta;F;Muy_Alta;1;Laboratory Technician;Muy_Alta;Married;2320;0;Y;No;18;Alta;Muy_Alta;80;0;2;2;Muy_Alta;1;1.0;1;2
35;Yes;Travel_Rarely;Research & Development;8;Secundaria;Medical;1;2219;Muy_Alta;F;Media;1;Research Scientist;Media;Married;3572;0;Y;Yes;17;Alta;Baja;80;1;2;0;Alta;2;2.0;0;0
29;No;Travel_Rarely;Research & Development;25;Secundaria;Medical;1;2220;Muy_Alta;F;Media;1;Research Scientist;Media;Single;4512;1;Y;No;14;Alta;Media;80;0;3;3;Alta;5;3.0;0;4
39;No;Travel_Rarely;Research & Development;1;Universitaria;Technical Degree;1;2221;Muy_Alta;M;Alta;3;Research Director;Alta;Married;13683;1;Y;No;14;Alta;Media;80;1;15;3;Alta;15;3.0;5;11
53;No;Travel_Rarely;Research & Development;6;Secundaria;Other;1;2222;Media;F;Media;3;Healthcare Representative;Media;Single;11971;8;Y;No;25;Muy_Alta;Alta;80;0;27;2;Alta;5;3.0;0;1
31;No;Travel_Rarely;Research & Development;8;Universitaria;Life Sciences;1;2223;Alta;M;Alta;4;Manufacturing Director;Alta;Divorced;11019;1;Y;No;24;Muy_Alta;Muy_Alta;80;1;14;6;Alta;13;3.0;0;9
36;No;Travel_Rarely;Research & Development;2;Universitaria;Medical;1;2224;Muy_Alta;M;Alta;1;Research Scientist;Alta;Married;3370;6;Y;Yes;13;Alta;Media;80;1;5;0;Alta;3;3.0;0;1
54;No;Travel_Rarely;Research & Development;17;Universitaria;Medical;1;2225;Alta;M;Alta;2;Manufacturing Director;Alta;Married;5987;1;Y;No;13;Alta;Alta;80;0;14;2;Alta;15;3.0;5;11
34;No;Travel_Rarely;Research & Development;26;Universitaria;Medical;1;2226;Alta;F;Alta;1;Laboratory Technician;Alta;Married;2260;3;Y;Yes;14;Alta;Alta;80;1;4;3;Muy_Alta;4;2.0;2;3
20;Yes;Travel_Rarely;Research & Development;4;Universitaria;Technical Degree;1;2227;Baja;M;Alta;1;Laboratory Technician;Alta;Single;2803;1;Y;No;19;Alta;Media;80;0;0;2;Baja;1;1.0;0;1
45;No;Travel_Rarely;Research & Development;2;Universitaria;Medical;1;2228;Muy_Alta;F;Alta;5;Research Director;Alta;Divorced;19218;9;Y;No;18;Alta;Muy_Alta;80;2;26;0;Alta;2;2.0;2;2
45;No;Travel_Rarely;Research & Development;27;Secundaria;Technical Degree;1;2229;Muy_Alta;F;Media;4;Research Director;Media;Single;15956;0;Y;No;11;Alta;Alta;80;0;22;3;Media;21;3.0;8;5
21;No;Non-Travel;Research & Development;13;Universitaria;Medical;1;2230;Media;M;Alta;1;Research Scientist;Alta;Single;1477;1;Y;No;15;Alta;Alta;80;0;2;4;Alta;0;0.0;1;0
28;No;Travel_Rarely;Research & Development;6;Universitaria;Life Sciences;1;2231;Muy_Alta;M;Alta;2;Laboratory Technician;Alta;Divorced;7013;2;Y;No;22;Muy_Alta;Muy_Alta;80;1;6;3;Baja;6;1.0;1;7
28;Yes;Travel_Rarely;Research & Development;6;Universitaria;Life Sciences;1;2232;Muy_Alta;M;Alta;2;Laboratory Technician;Alta;Married;4699;1;Y;No;19;Alta;Baja;80;1;10;3;Alta;9;2.0;1;0
31;No;Travel_Rarely;Research & Development;23;Master;Life Sciences;1;2233;Alta;F;Muy_Alta;1;Research Scientist;Muy_Alta;Married;1496;2;Y;No;24;Muy_Alta;Alta;80;1;12;3;Alta;11;3.0;0;7
45;No;Travel_Rarely;Sales;4;Universitaria;Life Sciences;1;2234;Muy_Alta;M;Alta;4;Manager;Alta;Single;16436;2;Y;No;20;Alta;Media;80;0;24;2;Media;25;3.0;0;4
49;Yes;Travel_Rarely;Sales;2;Secundaria;Marketing;1;2235;Baja;F;Media;1;Sales Representative;Media;Married;2274;1;Y;Yes;14;Alta;Alta;80;0;3;2;Media;3;2.0;1;2
30;No;Travel_Rarely;Sales;9;Universitaria;Other;1;2236;Alta;M;Alta;3;Sales Executive;Alta;Divorced;6993;5;Y;No;13;Alta;Baja;80;1;11;2;Media;9;2.0;7;5
32;No;Travel_Rarely;Sales;5;Secundaria;Medical;1;2237;Baja;F;Media;2;Sales Executive;Media;Divorced;3338;0;Y;Yes;13;Alta;Media;80;1;9;3;Media;13;3.0;1;10
28;Yes;Travel_Rarely;Sales;5;Secundaria;Marketing;1;2238;Alta;F;Media;2;Sales Executive;Media;Single;5566;1;Y;Yes;11;Alta;Muy_Alta;80;0;5;1;Muy_Alta;7;2.0;0;3
35;Yes;Travel_Rarely;Research & Development;1;Universitaria;Life Sciences;1;2239;Baja;M;Alta;1;Laboratory Technician;Alta;Divorced;2215;1;Y;Yes;13;Alta;Muy_Alta;80;1;3;2;Alta;1;1.0;0;2
31;No;Non-Travel;Research & Development;1;Universitaria;Technical Degree;1;2240;Muy_Alta;M;Alta;2;Manufacturing Director;Alta;Married;5062;0;Y;No;13;Alta;Baja;80;1;12;1;Alta;7;4.0;0;9
28;No;Travel_Rarely;Research & Development;24;Universitaria;Life Sciences;1;2241;Muy_Alta;M;Alta;1;Research Scientist;Alta;Single;1714;9;Y;No;16;Alta;Muy_Alta;80;0;7;4;Muy_Alta;3;3.0;0;2
50;No;Travel_Frequently;Research & Development;9;Universitaria;Life Sciences;1;2242;Alta;M;Alta;5;Research Director;Alta;Single;18249;9;Y;Yes;11;Alta;Muy_Alta;80;0;21;4;Alta;3;3.0;1;1
42;No;Travel_Frequently;Research & Development;9;Secundaria;Life Sciences;1;2243;Muy_Alta;F;Media;3;Manager;Media;Divorced;16677;4;Y;No;14;Alta;Media;80;1;19;2;Alta;9;2.0;7;7
40;No;Travel_Rarely;Research & Development;6;Universitaria;Life Sciences;1;2244;Media;M;Alta;1;Research Scientist;Alta;Married;4018;1;Y;Yes;13;Alta;Muy_Alta;80;0;11;0;Alta;8;3.0;8;0
33;No;Travel_Frequently;Research & Development;1;Universitaria;Life Sciences;1;2245;Baja;M;Alta;3;Research Director;Alta;Single;12532;1;Y;Yes;13;Alta;Alta;80;0;15;1;Alta;14;3.0;8;13
21;No;Travel_Rarely;Research & Development;7;Primaria;Life Sciences;1;2246;Media;M;Baja;1;Laboratory Technician;Baja;Married;3222;1;Y;No;15;Alta;Baja;80;1;3;3;Media;4;3.0;2;1
55;No;Travel_Rarely;Research & Development;1;Universitaria;Medical;1;2247;Muy_Alta;M;Alta;2;Healthcare Representative;Alta;Married;5635;2;Y;No;11;Alta;Alta;80;0;17;2;Alta;3;3.0;1;2
40;No;Travel_Rarely;Research & Development;18;Universitaria;Other;1;2248;Muy_Alta;M;Alta;2;Research Scientist;Alta;Divorced;1989;8;Y;No;15;Alta;Media;80;3;10;2;Alta;2;2.0;2;2
47;No;Travel_Rarely;Sales;4;Universitaria;Other;1;2249;Muy_Alta;M;Alta;2;Sales Executive;Alta;Married;5573;0;Y;No;20;Alta;Media;80;1;11;4;Alta;8;3.0;2;7
39;No;Travel_Rarely;Sales;2;Universitaria;Marketing;1;2250;Muy_Alta;M;Alta;3;Sales Executive;Alta;Single;7807;8;Y;No;17;Alta;Alta;80;0;11;2;Alta;1;1.0;0;1
32;No;Travel_Rarely;Sales;7;Secundaria;Life Sciences;1;2251;Media;F;Media;1;Sales Representative;Media;Married;2339;4;Y;No;15;Alta;Media;80;0;13;2;Media;7;3.0;4;3
55;No;Travel_Rarely;Research & Development;3;Universitaria;Life Sciences;1;2252;Muy_Alta;M;Alta;2;Healthcare Representative;Alta;Married;3525;1;Y;Yes;16;Alta;Media;80;0;4;2;Baja;4;2.0;0;1
33;No;Travel_Rarely;Research & Development;5;Secundaria;Life Sciences;1;2253;Alta;F;Media;2;Manufacturing Director;Media;Married;5860;1;Y;No;12;Alta;Alta;80;1;14;4;Media;12;3.0;6;7
29;No;Travel_Rarely;Research & Development;7;Universitaria;Medical;1;2254;Baja;M;Alta;3;Manufacturing Director;Alta;Single;9309;8;Y;No;15;Alta;Media;80;0;11;3;Alta;7;3.0;1;3
27;No;Travel_Frequently;Research & Development;6;Universitaria;Life Sciences;1;2255;Muy_Alta;M;Alta;1;Laboratory Technician;Alta;Single;2821;1;Y;Yes;14;Alta;Alta;80;0;6;3;Alta;5;2.0;0;1
36;No;Travel_Rarely;Sales;8;Master;Marketing;1;2256;Muy_Alta;F;Muy_Alta;3;Sales Executive;Muy_Alta;Divorced;8298;0;Y;Yes;14;Alta;Muy_Alta;80;2;10;3;Muy_Alta;9;3.0;0;7
45;No;Non-Travel;Research & Development;24;Universitaria;Medical;1;2257;Media;M;Alta;2;Laboratory Technician;Alta;Married;1267;5;Y;No;12;Alta;Alta;80;1;19;3;Alta;5;3.0;1;2
37;No;Travel_Rarely;Research & Development;1;Primaria;Life Sciences;1;2258;Alta;M;Baja;1;Research Scientist;Baja;Married;2792;1;Y;No;11;Alta;Muy_Alta;80;1;5;5;Baja;4;3.0;0;1
43;No;Travel_Rarely;Research & Development;6;Universitaria;Medical;1;2259;Muy_Alta;M;Alta;2;Manufacturing Director;Alta;Single;4358;6;Y;No;15;Alta;Media;80;0;7;6;Alta;4;3.0;3;0
31;No;Travel_Frequently;Research & Development;1;Master;Other;1;2260;Alta;F;Muy_Alta;2;Healthcare Representative;Muy_Alta;Married;6562;2;Y;Yes;13;Alta;Baja;80;1;7;2;Alta;7;3.0;1;1
36;No;Travel_Frequently;Sales;7;Universitaria;Medical;1;2261;Muy_Alta;F;Alta;2;Sales Executive;Alta;Married;3889;0;Y;No;16;Alta;Baja;80;2;2;2;Muy_Alta;3;2.0;0;3
32;No;Travel_Rarely;Sales;14;Universitaria;Life Sciences;1;2262;Media;M;Alta;2;Sales Executive;Alta;Divorced;3744;2;Y;No;11;Alta;Alta;80;1;8;3;Media;5;4.0;0;3
38;No;Travel_Frequently;Sales;10;Universitaria;Marketing;1;2263;Muy_Alta;M;Alta;2;Sales Executive;Alta;Divorced;4742;1;Y;No;12;Alta;Muy_Alta;80;1;2;3;Alta;6;3.0;0;3
44;No;Travel_Rarely;Human Resources;26;Universitaria;Life Sciences;1;2264;Muy_Alta;M;Alta;5;Manager;Alta;Married;19432;4;Y;No;11;Alta;Alta;80;1;25;2;Media;5;4.0;2;1
36;No;Travel_Rarely;Research & Development;1;Secundaria;Medical;1;2265;Muy_Alta;F;Media;1;Laboratory Technician;Media;Married;1211;6;Y;No;13;Alta;Media;80;1;10;2;Media;5;4.0;1;7
27;Yes;Travel_Rarely;Human Resources;20;Universitaria;Medical;1;2266;Muy_Alta;M;Alta;1;Human Resources;Alta;Married;2015;0;Y;Yes;11;Alta;Alta;80;0;8;3;Alta;5;2.0;2;3
46;No;Travel_Rarely;Research & Development;1;Universitaria;Technical Degree;1;2267;Baja;M;Alta;1;Research Scientist;Alta;Married;3260;8;Y;No;11;Alta;Alta;80;1;15;2;Alta;5;3.0;1;2
25;No;Travel_Rarely;Research & Development;5;Universitaria;Technical Degree;1;2268;Baja;M;Alta;1;Laboratory Technician;Alta;Married;2426;4;Y;No;11;Alta;Media;80;1;9;2;Alta;4;4.0;0;2
42;Yes;Travel_Frequently;Research & Development;2;Universitaria;Medical;1;2269;Alta;M;Alta;1;Research Scientist;Alta;Divorced;1009;1;Y;Yes;13;Alta;Alta;80;3;7;2;Alta;6;3.0;3;3
38;No;Travel_Rarely;Research & Development;25;Universitaria;Life Sciences;1;2270;Baja;M;Alta;2;Research Scientist;Alta;Single;3454;6;Y;No;14;Alta;Baja;80;0;19;2;Alta;8;4.0;1;7
31;Yes;Travel_Frequently;Research & Development;4;Universitaria;Technical Degree;1;2271;Alta;M;Alta;1;Research Scientist;Alta;Single;3540;0;Y;No;23;Muy_Alta;Alta;80;0;8;2;Media;6;3.0;0;4
42;No;Travel_Frequently;Research & Development;23;Universitaria;Medical;1;2272;Muy_Alta;M;Alta;1;Laboratory Technician;Alta;Married;1518;7;Y;No;21;Muy_Alta;Baja;80;1;9;1;Alta;4;3.0;1;2
34;No;Travel_Frequently;Research & Development;8;Universitaria;Life Sciences;1;2273;Baja;M;Alta;1;Research Scientist;Alta;Married;3535;7;Y;No;12;Alta;Baja;80;1;8;3;Alta;5;3.0;1;3
48;No;Travel_Frequently;Research & Development;6;Secundaria;Life Sciences;1;2274;Alta;F;Media;2;Research Scientist;Media;Married;5839;1;Y;No;22;Muy_Alta;Muy_Alta;80;1;11;3;Media;10;2.0;1;8
60;No;Travel_Rarely;Research & Development;1;Primaria;Medical;1;2275;Muy_Alta;M;Baja;5;Manager;Baja;Married;19999;4;Y;No;14;Alta;Muy_Alta;80;1;24;5;Baja;20;3.0;9;11
60;No;Travel_Frequently;Sales;29;Secundaria;Marketing;1;2276;Alta;F;Media;3;Sales Executive;Media;Married;9282;4;Y;No;19;Alta;Muy_Alta;80;0;24;5;Media;20;3.0;14;11
46;No;Travel_Rarely;Research & Development;8;Universitaria;Other;1;2277;Alta;M;Alta;2;Healthcare Representative;Alta;Divorced;4202;4;Y;Yes;13;Alta;Muy_Alta;80;0;7;4;Media;4;4.0;0;2
35;No;Travel_Rarely;Human Resources;9;Universitaria;Technical Degree;1;2278;Alta;M;Alta;1;Human Resources;Alta;Single;3685;0;Y;No;16;Alta;Media;80;0;3;2;Alta;4;3.0;0;4
35;No;Travel_Rarely;Research & Development;29;Universitaria;Medical;1;2279;Muy_Alta;M;Alta;1;Research Scientist;Alta;Single;2597;2;Y;No;15;Alta;Muy_Alta;80;0;8;3;Alta;4;3.0;1;2
33;No;Travel_Rarely;Research & Development;11;Universitaria;Medical;1;2280;Media;M;Alta;2;Research Scientist;Alta;Single;4286;1;Y;No;19;Alta;Media;80;0;12;5;Alta;10;3.0;0;9
34;No;Travel_Rarely;Research & Development;6;Universitaria;Medical;1;2281;Alta;M;Alta;3;Research Director;Alta;Married;11690;0;Y;No;11;Alta;Muy_Alta;80;0;16;3;Alta;12;3.0;4;6
31;No;Travel_Rarely;Sales;9;Universitaria;Marketing;1;2282;Media;M;Alta;2;Sales Executive;Alta;Single;6333;1;Y;No;14;Alta;Media;80;0;10;2;Alta;11;3.0;1;10
25;No;Travel_Rarely;Research & Development;14;Universitaria;Medical;1;2283;Media;M;Alta;3;Manager;Alta;Married;11538;1;Y;Yes;24;Muy_Alta;Muy_Alta;80;2;9;2;Alta;9;3.0;0;9
52;Yes;Travel_Rarely;Research & Development;6;Universitaria;Life Sciences;1;2284;Baja;M;Alta;1;Research Scientist;Alta;Married;3172;9;Y;Yes;11;Alta;Alta;80;3;16;2;Alta;10;3.0;2;8
54;No;Travel_Frequently;Research & Development;1;Universitaria;Life Sciences;1;2285;Muy_Alta;M;Alta;3;Manufacturing Director;Alta;Divorced;10529;6;Y;No;18;Alta;Baja;80;1;36;2;Alta;6;3.0;1;4
44;No;Travel_Rarely;Research & Development;2;Master;Life Sciences;1;2286;Media;F;Muy_Alta;2;Healthcare Representative;Muy_Alta;Married;4915;2;Y;No;17;Alta;Muy_Alta;80;1;12;5;Muy_Alta;2;2.0;1;2
33;Yes;Travel_Frequently;Sales;26;Secundaria;Marketing;1;2287;Alta;F;Media;2;Sales Executive;Media;Single;7299;6;Y;No;15;Alta;Alta;80;0;8;5;Media;5;2.0;1;2
28;Yes;Travel_Frequently;Human Resources;18;Universitaria;Life Sciences;1;2288;Media;F;Alta;1;Human Resources;Alta;Divorced;1283;0;Y;Yes;11;Alta;Media;80;1;10;2;Alta;8;3.0;2;0
46;No;Travel_Rarely;Sales;12;Secundaria;Marketing;1;2289;Alta;F;Media;3;Sales Executive;Media;Married;8477;3;Y;Yes;19;Alta;Alta;80;1;13;3;Media;3;3.0;1;2
54;No;Non-Travel;Research & Development;9;Secundaria;Medical;1;2290;Muy_Alta;F;Media;4;Healthcare Representative;Media;Divorced;12785;1;Y;Yes;15;Alta;Muy_Alta;80;1;32;3;Alta;34;4.0;15;0
38;No;Travel_Rarely;Research & Development;10;Master;Life Sciences;1;2291;Muy_Alta;F;Muy_Alta;1;Laboratory Technician;Muy_Alta;Married;2101;3;Y;Yes;13;Alta;Alta;80;1;9;3;Muy_Alta;8;2.0;2;8
45;Yes;Non-Travel;Research & Development;28;Universitaria;Life Sciences;1;2292;Baja;M;Alta;3;Manager;Alta;Married;11424;0;Y;Yes;12;Alta;Muy_Alta;80;1;9;2;Alta;11;2.0;9;11
33;No;Travel_Rarely;Research & Development;1;Universitaria;Medical;1;2293;Baja;M;Alta;2;Manufacturing Director;Alta;Married;4735;2;Y;No;14;Alta;Alta;80;0;5;2;Muy_Alta;6;2.0;2;2
41;No;Travel_Rarely;Sales;18;Universitaria;Marketing;1;2294;Muy_Alta;M;Alta;4;Manager;Alta;Married;15020;5;Y;Yes;22;Muy_Alta;Alta;80;1;23;3;Muy_Alta;16;3.0;1;10
33;No;Travel_Rarely;Research & Development;7;Secundaria;Medical;1;2295;Alta;F;Media;3;Manager;Media;Single;13351;1;Y;No;13;Alta;Muy_Alta;80;0;17;6;Muy_Alta;10;2.0;5;9
47;No;Travel_Rarely;Sales;14;Universitaria;Marketing;1;2296;Muy_Alta;M;Alta;2;Sales Executive;Alta;Single;5084;1;Y;No;11;Alta;Muy_Alta;80;0;22;2;Media;8;4.0;1;8
41;No;Travel_Rarely;Research & Development;1;Primaria;Life Sciences;1;2297;Alta;M;Baja;5;Research Director;Baja;Married;19915;3;Y;No;14;Alta;Media;80;1;26;2;Alta;8;2.0;0;7
30;No;Travel_Rarely;Sales;10;Universitaria;Medical;1;2298;Alta;M;Alta;2;Sales Executive;Alta;Divorced;6087;1;Y;Yes;12;Alta;Muy_Alta;80;1;9;3;Alta;5;3.0;3;4
55;No;Non-Travel;Human Resources;27;Master;Human Resources;1;2299;Muy_Alta;F;Muy_Alta;4;Manager;Muy_Alta;Single;19001;2;Y;Yes;12;Alta;Alta;80;0;24;3;Alta;4;3.0;4;6
35;No;Travel_Frequently;Research & Development;2;Universitaria;Other;1;2300;Alta;M;Alta;1;Research Scientist;Alta;Married;3336;3;Y;No;16;Alta;Baja;80;1;9;2;Alta;1;1.0;1;1
32;No;Non-Travel;Sales;22;Universitaria;Other;1;2301;Alta;M;Alta;3;Sales Executive;Alta;Married;6753;0;Y;No;11;Alta;Alta;80;0;11;3;Alta;7;4.0;7;8
33;No;Travel_Rarely;Research & Development;6;Universitaria;Technical Degree;1;2302;Alta;M;Alta;3;Healthcare Representative;Alta;Divorced;9760;0;Y;No;12;Alta;Media;80;3;17;2;Alta;17;2.0;13;7
35;No;Travel_Rarely;Research & Development;3;Secundaria;Life Sciences;1;2303;Baja;F;Media;2;Laboratory Technician;Media;Single;5522;2;Y;No;16;Alta;Alta;80;0;11;2;Media;11;3.0;1;8
30;Yes;Travel_Rarely;Research & Development;5;Universitaria;Technical Degree;1;2304;Media;M;Alta;1;Laboratory Technician;Alta;Divorced;3778;2;Y;Yes;14;Alta;Baja;80;2;12;2;Alta;7;2.0;6;6
35;No;Travel_Rarely;Research & Development;21;Master;Life Sciences;1;2305;Media;F;Muy_Alta;1;Research Scientist;Muy_Alta;Married;2196;1;Y;Yes;13;Alta;Baja;80;1;9;3;Muy_Alta;9;1.0;2;8
48;No;Travel_Rarely;Research & Development;3;Universitaria;Medical;1;2306;Muy_Alta;M;Alta;4;Research Director;Alta;Divorced;17643;9;Y;No;22;Muy_Alta;Alta;80;1;31;1;Alta;6;2.0;1;4
23;Yes;Travel_Rarely;Human Resources;22;Universitaria;Medical;1;2307;Muy_Alta;M;Alta;1;Human Resources;Alta;Married;2470;0;Y;Yes;12;Alta;Alta;80;0;5;3;Alta;4;3.0;1;5
46;No;Travel_Rarely;Research & Development;24;Universitaria;Technical Degree;1;2308;Muy_Alta;M;Alta;1;Research Scientist;Alta;Married;1837;4;Y;No;21;Muy_Alta;Muy_Alta;80;1;8;3;Alta;3;3.0;0;4
29;No;Travel_Rarely;Research & Development;7;Master;Life Sciences;1;2309;Media;F;Muy_Alta;3;Research Director;Muy_Alta;Married;12140;0;Y;Yes;13;Alta;Alta;80;3;11;4;Alta;9;4.0;1;6
35;No;Travel_Rarely;Research & Development;8;Universitaria;Life Sciences;1;2310;Muy_Alta;M;Alta;3;Healthcare Representative;Alta;Divorced;7951;0;Y;No;11;Alta;Muy_Alta;80;1;9;0;Alta;10;3.0;2;7
41;No;Travel_Rarely;Research & Development;9;Master;Life Sciences;1;2311;Muy_Alta;F;Muy_Alta;1;Laboratory Technician;Muy_Alta;Married;2932;0;Y;No;19;Alta;Muy_Alta;80;0;2;2;Muy_Alta;1;1.0;1;2
42;No;Travel_Frequently;Research & Development;28;Universitaria;Life Sciences;1;2312;Baja;M;Alta;2;Research Scientist;Alta;Divorced;5285;1;Y;No;11;Alta;Media;80;1;20;3;Alta;5;3.0;0;2
55;Yes;Travel_Rarely;Sales;2;Universitaria;Medical;1;2313;Alta;M;Alta;2;Sales Executive;Alta;Single;4786;4;Y;No;16;Alta;Alta;80;0;13;3;Baja;7;3.0;7;4
32;No;Travel_Rarely;Sales;3;Universitaria;Technical Degree;1;2314;Baja;M;Alta;2;Sales Executive;Alta;Married;8588;1;Y;No;19;Alta;Alta;80;1;6;3;Baja;6;3.0;0;2
45;No;Travel_Rarely;Research & Development;7;Universitaria;Life Sciences;1;2315;Baja;M;Alta;2;Manufacturing Director;Alta;Divorced;4921;4;Y;No;19;Muy_Alta;Alta;80;1;3;2;Media;0;0.0;0;0
35;No;Travel_Frequently;Research & Development;18;Universitaria;Life Sciences;1;2316;Alta;M;Alta;3;Manufacturing Director;Alta;Single;7971;2;Y;No;11;Alta;Alta;80;0;11;2;Alta;1;1.0;2;2
36;No;Travel_Rarely;Research & Development;10;Universitaria;Medical;1;2317;Alta;M;Alta;1;Laboratory Technician;Alta;Married;3430;6;Y;No;19;Muy_Alta;Media;80;1;15;3;Alta;4;2.0;0;3
18;Yes;Travel_Rarely;Sales;21;Secundaria;Other;1;2318;Muy_Alta;M;Media;1;Sales Representative;Media;Single;1655;1;Y;Yes;14;Alta;Media;80;0;3;3;Media;0;0.0;0;1
48;No;Travel_Frequently;Research & Development;1;Secundaria;Medical;1;2319;Alta;F;Media;4;Manager;Media;Married;15324;2;Y;No;24;Muy_Alta;Media;80;1;23;3;Media;2;2.0;3;2
29;No;Travel_Rarely;Research & Development;2;Universitaria;Life Sciences;1;2320;Baja;M;Alta;2;Research Scientist;Alta;Divorced;2870;1;Y;No;11;Alta;Media;80;3;6;2;Media;7;1.0;0;3
37;No;Travel_Frequently;Research & Development;2;Universitaria;Technical Degree;1;2321;Alta;M;Alta;1;Research Scientist;Alta;Married;3424;2;Y;No;13;Alta;Alta;80;0;12;2;Alta;12;2.0;0;7
